order_id,order_price,order_time,out_time,customer_id_id,deliver_id_id
xs001088,133.75,2017/7/30 17:48,2017/7/30 18:05,195,xs1748253
xs001089,125.22,2017/2/7 11:44,2017/2/7 11:55,196,xs1144254
xs001090,50.86,2017/11/21 21:31,2017/11/23 2:47,198,xs2131255
xs001091,164.84,2017/10/25 10:53,2017/10/26 3:08,199,xs1053256
xs001092,2.67,2018/5/8 21:04,2018/5/8 21:15,200,xs214257
xs001093,33.56,2018/2/19 22:35,2018/2/19 23:47,201,xs2235258
xs001094,99.9,2017/7/10 8:38,2017/7/10 8:50,202,xs838259
xs001095,133.34,2018/8/9 22:38,2018/8/9 22:50,203,xs223826
xs001096,69.46,2017/10/4 19:47,2017/10/6 9:39,204,xs1947260
xs001097,133.28,2018/7/17 20:00,2018/7/17 20:15,205,xs200261
xs001098,50,2017/3/22 9:02,2017/3/22 9:02,206,xs92262
xs001099,368.92,2018/4/22 13:03,2018/4/24 18:27,207,xs133263
xs001100,406.67,2018/5/21 8:20,2018/5/22 7:55,208,xs820264
xs001101,69.45,2017/7/27 18:04,2017/7/27 18:23,209,xs184265
xs001102,1327.54,2018/2/19 14:16,2018/2/19 15:00,210,xs1416266
xs001103,12.59,2018/7/29 12:47,2018/8/1 16:31,211,xs1247267
xs001104,45.69,2018/8/12 15:54,2018/8/13 15:50,212,xs1554268
xs001105,119.48,2017/2/17 19:52,2017/2/18 19:55,213,xs1952269
xs001106,88.72,2017/10/23 23:35,2017/10/23 23:49,214,xs233527
xs001107,250,2017/7/9 23:32,2017/7/9 23:43,215,xs2332270
xs001108,88.58,2018/4/6 9:04,2018/4/6 9:15,216,xs94271
xs001109,81.6,2017/4/12 11:02,2017/4/13 2:45,217,xs112272
xs001110,41.53,2018/6/21 15:42,2018/6/21 16:00,218,xs1542273
xs001111,64.86,2017/10/20 14:00,2017/10/21 9:49,219,xs140274
xs001112,35.01,2018/6/15 15:41,2018/6/15 16:19,221,xs1541275
xs001113,47.44,2018/8/23 14:56,NULL,222,xs1456276
xs001114,21.01,2018/1/13 17:59,2018/1/13 18:09,224,xs1759278
xs001115,639.52,2018/1/31 20:45,2018/1/31 21:09,225,xs2045279
xs001116,142.44,2018/4/29 15:13,2018/4/29 15:34,226,xs151328
xs001117,323.92,2017/8/30 17:49,2017/8/30 18:07,227,xs1749280
xs001118,64.25,2018/6/4 22:44,2018/6/4 23:10,228,xs2244281
xs001119,64.44,2017/6/6 11:40,2017/6/6 11:50,229,xs1140282
xs001120,91.18,2018/4/1 13:54,2018/4/1 14:07,230,xs1354283
xs001121,44.34,2017/8/27 20:44,2017/8/29 4:50,232,xs2044285
xs001122,37.09,2017/4/8 13:01,2017/4/8 14:05,233,xs131286
xs001123,146.13,2017/12/11 12:49,2017/12/11 12:58,234,xs1249287
xs001124,218.27,2018/5/9 13:01,2018/5/9 13:11,235,xs131288
xs001125,41.11,2018/2/23 20:39,2018/2/24 14:50,236,xs2039289
xs001126,21.16,2017/11/27 11:07,2017/11/27 11:19,237,xs11729
xs001127,95.34,2017/2/18 10:39,2017/2/18 10:50,238,xs1039290
xs001128,124.92,2018/1/11 22:57,2018/1/11 23:10,239,xs2257291
xs001129,52.76,2017/11/29 14:11,2017/12/1 11:31,240,xs1411292
xs001130,56.28,2018/5/17 19:06,2018/5/18 0:55,241,xs196293
xs001131,416.36,2018/8/28 15:26,NULL,242,xs1526294
xs001132,144.76,2018/7/1 22:27,2018/7/1 22:49,243,xs2227295
xs001133,6.82,2018/4/2 10:08,2018/4/3 5:08,244,xs108296
xs001134,202.5,2017/10/9 15:55,2017/10/9 16:14,245,xs1555297
xs001135,14,2018/5/26 17:57,2018/5/26 18:17,246,xs1757298
xs001136,3.99,2018/1/19 11:57,2018/1/19 12:16,247,xs1157299
xs001137,104.37,2018/3/28 19:30,2018/3/28 19:48,248,xs19303
xs001138,119.84,2017/2/24 15:13,2017/2/24 15:22,249,xs151330
xs001139,84.24,2018/8/2 14:43,2018/8/4 4:11,250,xs1443300
xs001140,2787.87,2018/8/3 13:37,2018/8/3 13:50,251,xs1337301
xs001141,457.64,2017/10/4 21:45,2017/10/6 2:25,252,xs2145302
xs001142,89.56,2018/6/20 22:53,2018/6/21 1:17,253,xs2253303
xs001143,595.3,2018/1/6 16:26,2018/1/9 7:16,254,xs1626304
xs001144,171.69,2018/3/25 0:57,2018/3/25 1:10,255,xs057305
xs001145,32.96,2017/8/16 16:32,2017/8/16 17:50,256,xs1632306
xs001146,85.6,2018/1/14 22:48,2018/1/14 22:59,257,xs2248307
xs001147,44.66,2017/11/19 13:23,2017/11/19 13:35,258,xs1323308
xs001148,164.55,2017/11/25 0:22,2017/11/25 3:11,259,xs022309
xs001149,38.42,2017/11/21 15:27,2017/11/21 15:36,260,xs152731
xs001150,115.78,2018/1/26 16:15,2018/1/26 16:34,261,xs1615310
xs001151,198.49,2018/6/10 20:41,2018/6/10 20:57,262,xs2041311
xs001152,512.46,2017/11/26 21:21,2017/11/26 21:33,263,xs2121312
xs001153,113.16,2017/6/17 8:57,2017/6/17 9:05,264,xs857313
xs001154,94.3,2017/6/11 16:02,2017/6/11 16:40,265,xs162314
xs001155,87.64,2017/7/14 11:27,2017/7/14 11:44,266,xs1127315
xs001156,92.62,2018/8/15 22:13,2018/8/16 22:10,267,xs2213316
xs001157,52.1,2018/7/25 10:10,2018/7/25 10:25,268,xs1010317
xs001158,47.23,2018/6/12 13:42,2018/6/12 14:05,269,xs1342318
xs001159,62.5,2017/6/27 10:44,2017/6/27 11:04,270,xs1044319
xs001160,5.36,2017/7/6 20:25,2017/7/6 20:43,271,xs202532
xs001161,116.32,2017/9/27 20:55,2017/9/28 1:32,272,xs2055320
xs001162,158.21,2018/1/15 14:12,2018/1/15 14:30,273,xs1412321
xs001163,404.95,2018/6/2 0:36,2018/6/2 0:52,274,xs036322
xs001164,196.01,2018/3/29 13:40,2018/3/31 9:15,275,xs1340323
xs001165,95.84,2018/5/13 0:03,2018/5/13 0:15,276,xs03324
xs001166,61.97,2018/5/16 12:43,2018/5/17 3:16,278,xs1243325
xs001167,134.71,2018/6/12 15:56,2018/6/12 16:32,279,xs1556326
xs001168,79.56,2018/5/11 13:51,2018/5/11 14:16,280,xs1351327
xs001169,78.2,2018/8/17 14:10,2018/8/17 14:47,281,xs1410328
xs001170,44.55,2017/11/24 16:40,2017/11/26 17:16,282,xs1640329
xs001171,45.89,2017/9/25 18:54,2017/9/25 19:10,283,xs185433
xs001172,93.82,2018/6/10 19:01,2018/6/11 9:12,285,xs191330
xs001173,191.09,2017/9/1 22:52,2017/9/1 23:10,286,xs2252332
xs001174,306.78,2018/6/9 10:09,2018/6/12 7:57,287,xs109333
xs001175,44.85,2018/3/21 10:18,2018/3/21 10:30,288,xs1018334
xs001176,178.06,2017/3/9 20:50,2017/3/9 20:50,289,xs2050335
xs001177,157.78,2018/7/19 8:45,2018/7/19 8:55,290,xs845336
xs001178,83.34,2017/8/11 21:01,2017/8/12 20:55,291,xs211337
xs001179,97.71,2017/1/26 11:51,2017/1/26 12:02,292,xs1151338
xs001180,205,2018/5/10 11:15,2018/5/10 11:51,293,xs1115339
xs001181,65,2018/6/28 12:22,2018/6/28 12:35,294,xs122234
xs001182,113.62,2018/8/3 19:03,2018/8/3 19:15,295,xs193340
xs001183,41,2017/11/3 10:57,2017/11/3 11:10,296,xs1057341
xs001184,44.38,2017/10/22 18:16,2017/10/22 18:28,297,xs1816342
xs001185,67.57,2018/7/19 17:24,2018/7/19 17:43,298,xs1724343
xs001186,117.57,2018/1/31 18:29,2018/2/1 2:52,299,xs1829344
xs001187,1.39,2018/4/12 12:37,2018/4/13 12:50,300,xs1237345
xs001188,90.76,2018/7/27 13:32,2018/7/31 4:10,301,xs1332346
xs001189,168.35,2017/3/3 0:14,2017/3/7 4:15,302,xs014347
xs001190,131.64,2018/6/25 17:26,2018/6/25 17:57,303,xs1726348
xs001191,63.07,2018/5/7 22:38,2018/5/7 22:52,304,xs2238349
xs001192,481.07,2017/10/1 22:30,2017/10/1 22:56,305,xs223035
xs001193,37.96,2017/11/17 6:34,2017/11/18 2:15,306,xs634350
xs001194,248.36,2018/5/20 21:48,2018/5/20 22:18,307,xs2148351
xs001195,61.4,2018/3/5 8:58,2018/3/5 9:10,308,xs858352
xs001196,176.16,2017/10/13 11:59,2017/10/13 12:14,309,xs1159353
xs001197,131.44,2018/4/27 1:41,2018/4/27 1:55,310,xs141354
xs001198,61.37,2017/11/28 14:56,2017/11/28 15:18,311,xs1456355
xs001199,103.15,2017/10/9 10:58,2017/10/9 22:26,312,xs1058356
xs001200,154.51,2017/1/19 22:41,2017/1/19 22:55,313,xs2241357
xs001201,20,2018/8/4 22:18,2018/8/6 8:44,314,xs2218358
xs001202,103.93,2017/6/27 22:14,2017/6/27 22:31,315,xs2214359
xs001203,92.57,2018/5/12 12:33,2018/5/15 3:55,316,xs123336
xs001204,145.57,2018/6/2 9:23,2018/6/2 9:35,317,xs923360
xs001205,86.15,2018/1/6 10:44,2018/1/6 10:51,318,xs1044361
xs001206,119.97,2018/6/25 12:06,2018/6/25 12:15,319,xs126362
xs001207,73.25,2017/9/1 15:33,2017/9/1 15:45,320,xs1533364
xs001208,167.6,2018/1/16 17:55,2018/1/16 18:12,321,xs1755365
xs001209,35.69,2018/6/19 19:32,2018/6/19 20:16,322,xs1932366
xs001210,109.5,2017/5/29 10:01,2017/5/29 10:10,323,xs101367
xs001211,70.18,2018/6/13 19:47,2018/6/15 2:17,324,xs1947368
xs001212,104.19,2018/2/18 21:43,2018/2/18 22:46,325,xs2143369
xs001213,165.3,2018/1/11 21:34,2018/1/13 2:08,326,xs213437
xs001214,219.4,2018/8/22 0:51,NULL,327,xs051370
xs001215,94.59,2018/7/1 20:11,2018/7/5 16:02,328,xs2011371
xs001216,991.09,2017/7/26 9:09,2017/7/26 9:22,329,xs99374
xs001217,284.66,2018/5/1 9:25,2018/5/1 9:56,330,xs925375
xs001218,146.48,2018/1/17 16:44,2018/1/17 16:52,332,xs1644376
xs001219,132.64,2017/8/9 18:20,2017/8/11 16:15,333,xs1820377
xs001220,35,2018/1/16 21:29,2018/1/16 21:38,334,xs2129378
xs001221,221.58,2017/7/14 10:38,2017/7/14 10:50,335,xs1038379
xs001222,158.98,2017/7/21 7:31,2017/7/21 7:42,336,xs73138
xs001223,6.67,2018/6/3 18:15,2018/6/3 18:31,337,xs1815381
xs001224,99.82,2018/7/4 17:15,2018/7/5 16:33,338,xs1715382
xs001225,86.31,2017/10/29 23:11,2017/10/29 23:25,339,xs2311384
xs001226,51.33,2017/6/14 19:49,2017/6/14 20:05,340,xs1949385
xs001227,111.93,2017/8/5 7:34,2017/8/5 7:45,341,xs734386
xs001228,58.98,2018/6/6 15:11,2018/6/6 15:34,342,xs1511387
xs001229,88.56,2018/3/8 12:51,2018/3/9 12:48,343,xs1251389
xs001230,123.27,2017/5/5 22:10,2017/5/6 2:22,344,xs221039
xs001231,33.16,2018/7/23 14:37,2018/7/23 16:00,345,xs1437390
xs001232,82.66,2018/8/11 16:39,2018/8/12 16:35,346,xs1639391
xs001233,236.09,2017/9/25 16:38,2017/9/25 17:10,347,xs1638392
xs001234,43,2018/2/21 14:54,2018/2/21 15:09,348,xs1454393
xs001235,235.28,2018/3/11 14:33,2018/3/11 14:50,349,xs1433394
xs001236,55.79,2018/1/7 19:59,2018/1/7 20:09,350,xs1959395
xs001237,784.8,2018/7/17 10:34,2018/7/17 10:45,351,xs1034397
xs001238,73.43,2018/1/19 17:38,2018/1/19 17:57,352,xs1738398
xs001239,174.64,2018/3/15 9:38,2018/3/15 9:50,353,xs938399
xs001240,29.91,2017/5/1 15:01,2017/5/1 15:15,354,xs1514
xs001241,54.1,2018/2/9 21:00,2018/2/9 21:15,355,xs21040
xs001242,173.62,2018/4/3 9:40,2018/4/3 10:28,356,xs940400
xs001243,99.43,2018/2/22 9:09,2018/2/23 2:15,357,xs99401
xs001244,65.34,2017/3/28 5:56,2017/3/30 2:16,358,xs556402
xs001245,153.8,2017/12/6 23:15,2017/12/8 2:54,359,xs2315403
xs001246,26.59,2018/7/20 21:19,2018/7/20 21:30,360,xs2119404
xs001247,123.29,2018/3/9 19:41,2018/3/13 4:30,361,xs1941405
xs001248,22.38,2017/11/28 0:06,2017/11/28 0:31,362,xs06406
xs001249,326.38,2018/3/12 10:05,2018/3/12 10:16,364,xs105408
xs001250,196.92,2018/2/23 14:09,2018/2/27 5:30,365,xs149409
xs001251,65.01,2018/2/20 18:03,2018/2/20 18:10,366,xs18341
xs001252,21.84,2018/6/24 19:03,2018/6/24 19:20,367,xs193410
xs001253,248.74,2018/4/25 16:06,2018/4/25 16:53,368,xs166411
xs001254,141.11,2017/4/28 14:20,2017/4/28 14:35,369,xs1420412
xs001255,1013.25,2018/5/5 9:42,2018/5/5 9:55,370,xs942413
xs001256,214.14,2017/7/28 9:35,2017/7/28 9:50,371,xs935414
xs001257,94.7,2017/5/24 13:48,2017/5/25 3:15,374,xs1348415
xs001258,46.01,2018/2/18 16:22,2018/2/18 17:27,375,xs1622416
xs001259,224.39,2018/6/6 13:51,2018/6/6 14:35,376,xs1351417
xs001260,100,2017/9/22 19:17,2017/9/23 10:44,377,xs1917418
xs001261,196.66,2018/3/27 14:58,2018/3/28 2:48,378,xs1458419
xs001262,69.83,2018/5/26 21:46,2018/5/26 22:17,379,xs214642
xs001263,41.09,2017/5/13 17:42,2017/5/14 6:35,381,xs1742420
xs001264,425.6,2017/8/14 10:00,2017/8/15 3:30,382,xs100421
xs001265,118.43,2018/4/17 21:01,2018/4/17 21:15,384,xs211422
xs001266,102.26,2017/11/21 18:37,2017/11/21 18:47,385,xs1837423
xs001267,48.11,2018/2/17 18:53,2018/2/17 19:10,386,xs1853424
xs001268,150,2018/4/29 22:10,2018/5/1 5:43,387,xs2210425
xs001269,40.4,2017/10/20 9:51,2017/10/20 10:14,389,xs951426
xs001270,430.28,2017/5/2 21:03,2017/5/3 14:15,390,xs213427
xs001271,72.98,2018/3/5 11:09,2018/3/5 11:29,391,xs119428
xs001272,126.23,2018/3/19 19:35,2018/3/19 19:55,392,xs1935429
xs001273,143.1,2018/6/11 14:59,2018/6/11 16:31,393,xs145943
xs001274,138.74,2018/3/28 22:51,2018/3/28 23:07,394,xs2251430
xs001275,291.72,2017/4/9 17:54,2017/4/9 18:05,395,xs1754431
xs001276,131.62,2018/6/30 12:53,2018/6/30 13:10,397,xs1253432
xs001277,161.54,2018/7/20 9:42,2018/7/20 15:05,398,xs942433
xs001278,27.23,2018/8/4 13:42,2018/8/4 13:50,399,xs1342436
xs001279,143.04,2018/7/26 13:59,2018/7/27 2:10,400,xs1359437
xs001280,175.03,2017/9/6 20:56,2017/9/6 21:10,401,xs2056438
xs001281,63.74,2018/5/17 7:39,2018/5/17 8:36,402,xs739439
xs001282,214.69,2017/10/5 3:54,2017/10/6 4:05,403,xs35444
xs001283,531.92,2018/5/7 21:43,2018/5/7 21:54,404,xs2143440
xs001284,202.15,2018/5/16 14:15,2018/5/16 15:19,405,xs1415441
xs001285,277.48,2018/8/13 14:34,2018/8/13 14:50,406,xs1434442
xs001286,35.13,2018/3/9 16:41,2018/3/9 16:55,408,xs1641443
xs001287,28.07,2018/1/20 12:31,2018/1/20 12:50,409,xs1231444
xs001288,181.4,2018/4/16 20:46,2018/4/16 23:12,410,xs2046445
xs001289,162.51,2018/7/14 16:32,2018/7/14 16:50,411,xs1632446
xs001290,118.29,2018/6/29 18:39,2018/6/29 18:50,412,xs1839447
xs001291,247.52,2018/7/24 15:43,2018/7/24 15:55,413,xs1543448
xs001292,63.33,2018/2/1 10:02,2018/2/2 2:53,414,xs102449
xs001293,220.25,2017/7/19 13:37,2017/7/19 13:50,415,xs133745
xs001294,228.82,2018/3/18 22:01,2018/3/20 9:30,416,xs221450
xs001295,79.92,2017/10/1 21:55,2017/10/1 22:07,417,xs2155451
xs001296,112.2,2018/6/12 12:21,2018/6/13 9:00,418,xs1221452
xs001297,97.66,2018/4/20 13:07,2018/4/24 19:04,419,xs137453
xs001298,158.73,2018/7/25 10:16,2018/7/25 10:30,420,xs1016454
xs001299,136.26,2017/7/5 21:14,2017/7/5 21:25,421,xs2114455
xs001300,141.73,2018/7/1 18:07,2018/7/1 18:30,422,xs187456
xs001301,67.53,2017/9/15 12:57,2017/9/19 3:44,423,xs1257457
xs001302,113.44,2017/11/7 2:55,2017/11/7 6:31,424,xs255458
xs001303,35,2017/7/29 2:05,2017/7/31 17:15,425,xs25459
xs001304,99.2,2018/8/2 18:09,2018/8/2 18:43,426,xs18946
xs001305,205.45,2017/6/7 21:13,2017/6/9 2:23,427,xs2113460
xs001306,89.91,2017/10/15 17:27,2017/10/15 18:08,428,xs1727462
xs001307,202.76,2018/5/6 11:40,2018/5/8 19:55,429,xs1140463
xs001308,37.68,2018/2/16 20:28,2018/2/16 20:46,430,xs2028464
xs001309,162.55,2018/8/11 18:52,2018/8/11 19:05,431,xs1852465
xs001310,38.33,2017/7/24 19:22,2017/7/24 19:35,432,xs1922466
xs001311,138.24,2018/4/3 0:05,2018/4/4 0:09,433,xs05467
xs001312,53.1,2017/8/31 10:45,2017/8/31 11:04,436,xs1045468
xs001313,20,2017/12/22 22:02,2017/12/22 22:11,437,xs222469
xs001314,102.66,2017/8/8 10:46,2017/8/8 11:04,438,xs104647
xs001315,64.04,2018/1/7 22:52,2018/1/7 23:07,439,xs2252470
xs001316,97.03,2017/2/7 21:32,2017/2/7 22:30,440,xs2132471
xs001317,150.14,2017/2/13 13:00,2017/2/15 2:45,441,xs130472
xs001318,98.25,2017/9/11 17:58,2017/9/11 18:10,442,xs1758473
xs001319,50.95,2017/12/16 0:46,2017/12/16 0:54,443,xs046474
xs001320,36.38,2018/1/21 8:10,2018/1/22 13:44,444,xs810475
xs001321,47.79,2018/7/31 11:28,2018/7/31 12:31,445,xs1128476
xs001322,44.11,2018/5/20 14:52,2018/5/21 16:14,446,xs1452477
xs001323,77.69,2018/3/4 11:13,2018/3/4 11:29,447,xs1113479
xs001324,73.27,2017/10/30 19:03,2017/10/30 20:31,448,xs19348
xs001325,35.41,2018/8/3 0:00,2018/8/3 0:10,449,xs00480
xs001326,2276.1,2017/4/13 20:08,2017/4/13 20:22,450,xs208481
xs001327,72.02,2018/1/21 21:07,2018/1/22 13:59,451,xs217482
xs001328,182.29,2018/5/16 23:08,2018/5/16 23:55,452,xs238484
xs001329,118.09,2017/8/13 20:31,2017/8/13 21:03,453,xs2031485
xs001330,105.9,2018/5/2 10:48,2018/5/2 11:13,454,xs1048486
xs001331,141.2,2017/10/6 8:32,2017/10/6 8:49,455,xs832487
xs001332,921.05,2018/5/3 15:12,2018/5/4 15:10,456,xs1512488
xs001333,71.14,2018/2/24 17:02,2018/2/24 17:15,457,xs172489
xs001334,103.55,2017/6/16 15:16,2017/6/16 15:26,458,xs151649
xs001335,193.17,2017/12/3 17:04,2017/12/3 17:12,459,xs174490
xs001336,91.16,2018/7/11 0:13,2018/7/12 3:10,460,xs013492
xs001337,54.09,2017/8/20 14:51,2017/8/20 15:05,462,xs1451493
xs001338,142.92,2018/7/13 22:22,2018/7/13 22:35,463,xs2222494
xs001339,53.6,2018/6/28 0:27,2018/6/28 1:15,464,xs027495
xs001340,80.15,2018/7/29 15:36,2018/7/29 15:50,465,xs1536496
xs001341,135,2018/3/2 19:33,2018/3/2 19:48,466,xs1933497
xs001342,175.63,2018/5/12 13:38,2018/5/12 13:54,467,xs1338499
xs001343,162.7,2017/11/30 8:13,2017/11/30 8:19,468,xs8135
xs001344,192.39,2017/6/6 18:10,2017/6/6 19:15,469,xs181050
xs001345,26.77,2018/4/11 10:58,2018/4/12 4:50,470,xs1058500
xs001346,111.98,2018/4/21 14:18,2018/4/24 17:27,471,xs1418501
xs001347,103.11,2017/11/25 1:03,2017/11/25 3:51,472,xs13502
xs001348,71.14,2017/6/19 8:03,2017/6/19 8:15,473,xs83503
xs001349,180.46,2017/4/11 13:37,2017/4/12 2:45,474,xs1337504
xs001350,372.27,2018/3/4 2:25,2018/3/5 8:15,475,xs225505
xs001351,102.31,2017/11/28 0:37,2017/11/28 1:31,476,xs037506
xs001352,85.62,2018/2/16 18:35,2018/2/17 3:47,477,xs1835509
xs001353,228.24,2017/10/20 8:41,2017/10/20 9:49,479,xs84151
xs001354,133.34,2017/2/24 15:50,2017/2/24 16:02,480,xs1550510
xs001355,171.44,2017/9/28 8:54,2017/9/29 2:14,481,xs854511
xs001356,47.75,2018/3/2 10:01,2018/3/2 10:10,482,xs101512
xs001357,154.72,2017/11/20 12:49,2017/11/20 13:07,484,xs1249513
xs001358,20,2017/10/16 20:22,2017/10/16 20:35,485,xs2022515
xs001359,78.2,2017/11/24 19:58,2017/11/24 23:13,486,xs1958516
xs001360,24.28,2018/7/18 10:44,2018/7/18 10:55,487,xs1044517
xs001361,46.92,2017/6/13 23:49,2017/6/14 0:55,488,xs2349518
xs001362,33.12,2018/1/12 18:14,2018/1/12 18:28,489,xs1814519
xs001363,182.91,2017/9/23 16:40,2017/9/23 16:55,490,xs164052
xs001364,100.34,2017/9/17 11:47,2017/9/17 12:09,492,xs1147520
xs001365,66.01,2018/6/15 8:26,2018/6/15 8:56,493,xs826521
xs001366,132,2018/1/11 22:14,2018/1/13 4:55,494,xs2214522
xs001367,4.15,2018/1/21 22:39,2018/1/22 14:03,495,xs2239523
xs001368,58.59,2018/4/22 20:13,2018/4/24 18:37,496,xs2013524
xs001369,352.95,2017/10/22 12:55,2017/10/22 13:14,497,xs1255525
xs001370,29.87,2017/1/26 22:15,2017/1/26 22:25,499,xs2215526
xs001371,54.09,2018/6/11 16:49,2018/6/12 4:57,500,xs1649527
xs001372,76.31,2018/6/21 13:17,2018/6/21 13:39,501,xs1317528
xs001373,436.25,2018/5/14 15:18,2018/5/14 15:33,502,xs1518529
xs001374,58.37,2017/9/14 13:25,2017/9/15 16:44,503,xs132553
xs001375,72.97,2018/1/11 14:48,2018/1/11 14:57,504,xs1448530
xs001376,54.62,2017/10/26 9:31,2017/10/26 9:49,505,xs931531
xs001377,85.81,2017/11/26 20:26,2017/11/26 20:37,506,xs2026532
xs001378,150.99,2018/4/5 13:50,2018/4/5 14:09,509,xs1350533
xs001379,347.83,2018/5/15 18:25,2018/5/15 18:59,510,xs1825534
xs001380,674.92,2017/9/18 18:51,2017/9/18 19:05,511,xs1851535
xs001381,164.53,2017/12/2 0:01,2017/12/2 0:14,512,xs01536
xs001382,193.8,2018/6/5 20:29,2018/6/7 2:54,513,xs2029537
xs001383,22.39,2017/12/3 19:38,2017/12/5 4:17,515,xs1938538
xs001384,147.52,2018/5/14 9:01,2018/5/14 9:14,516,xs91539
xs001385,31.6,2016/10/4 14:13,2016/10/4 14:46,517,xs141354
xs001386,620.68,2018/6/2 12:36,2018/6/2 12:51,518,xs1236540
xs001387,1082.51,2017/7/28 13:47,2017/7/28 14:05,519,xs1347541
xs001388,204.11,2018/6/6 8:41,2018/6/6 8:55,520,xs841542
xs001389,82.12,2017/10/24 14:48,2017/10/24 15:07,521,xs1448543
xs001390,123.69,2017/5/19 20:13,2017/5/23 3:25,522,xs2013544
xs001391,287.96,2017/2/28 17:28,2017/2/28 19:20,523,xs1728545
xs001392,32.09,2017/9/8 10:32,2017/9/8 10:45,524,xs1032546
xs001393,173.38,2017/8/24 16:14,2017/8/24 16:25,525,xs1614547
xs001394,375.22,2017/8/1 0:22,2017/8/1 0:45,526,xs022548
xs001395,241.61,2018/6/23 18:19,2018/6/23 18:35,527,xs1819549
xs001396,257.29,2018/4/18 1:06,2018/4/18 1:15,528,xs1655
xs001397,197.69,2017/3/28 9:43,2017/3/29 2:10,529,xs943550
xs001398,38.86,2017/6/17 12:36,2017/6/17 12:50,530,xs1236551
xs001399,195,2018/8/20 22:06,2018/8/20 22:29,531,xs226552
xs001400,227.44,2018/1/23 14:52,2018/1/23 15:12,532,xs1452553
xs001401,113.05,2017/11/22 21:29,2017/11/22 21:36,533,xs2129554
xs001402,137.02,2018/6/8 16:47,2018/6/8 20:31,534,xs1647555
xs001403,89.27,2018/7/11 20:15,2018/7/11 20:26,535,xs2015556
xs001404,85.4,2018/6/1 22:35,2018/6/1 22:51,536,xs2235557
xs001405,44.6,2018/5/8 21:54,2018/5/10 3:09,537,xs2154558
xs001406,133.93,2017/5/1 19:13,2017/5/1 19:25,538,xs1913559
xs001407,77.89,2018/1/31 23:58,2018/2/1 2:55,539,xs235856
xs001408,100,2018/2/12 18:10,2018/2/12 18:28,540,xs1810560
xs001409,113.08,2017/8/23 20:53,2017/8/23 21:05,541,xs2053561
xs001410,554.4,2017/2/4 23:27,2017/2/4 23:41,542,xs2327562
xs001411,56.22,2018/6/18 19:57,2018/6/19 3:36,543,xs1957564
xs001412,56.75,2017/12/3 20:03,2017/12/3 20:13,544,xs203565
xs001413,504.35,2018/7/22 17:32,2018/7/23 12:32,545,xs1732566
xs001414,152.72,2018/8/7 22:03,2018/8/7 22:15,546,xs223567
xs001415,289.89,2018/7/16 16:33,2018/7/16 16:45,547,xs1633568
xs001416,44.23,2017/5/15 21:07,2017/5/15 21:15,548,xs217569
xs001417,93.72,2018/5/19 22:43,2018/5/20 0:25,549,xs224357
xs001418,220.66,2018/8/28 21:56,NULL,550,xs2156570
xs001419,151.96,2017/12/18 6:12,2017/12/18 6:50,551,xs612571
xs001420,279.3,2017/3/25 20:01,2017/3/25 20:10,552,xs201572
xs001421,28.08,2018/1/9 19:59,2018/1/10 10:32,553,xs1959573
xs001422,44.65,2018/7/24 21:54,2018/7/24 22:10,554,xs2154574
xs001423,75.17,2017/10/18 16:30,2017/10/18 16:45,555,xs1630575
xs001424,193.51,2017/11/22 9:16,2017/11/22 9:24,556,xs916576
xs001425,63.1,2018/7/18 16:20,2018/7/18 16:30,557,xs1620577
xs001426,90.92,2018/7/3 9:00,2018/7/5 16:31,558,xs90578
xs001427,343.85,2017/11/22 13:45,2017/11/22 13:53,559,xs1345579
xs001428,69.11,2018/8/4 19:25,2018/8/4 19:35,560,xs192558
xs001429,31.73,2017/9/23 10:03,2017/9/23 10:15,561,xs103580
xs001430,67.14,2017/8/31 12:44,2017/8/31 12:55,562,xs1244581
xs001431,349.01,2017/3/1 10:46,2017/3/1 11:01,564,xs1046582
xs001432,111.86,2018/7/1 20:21,2018/7/1 20:35,565,xs2021583
xs001433,9.39,2017/10/14 19:33,2017/10/14 20:20,566,xs1933584
xs001434,141.96,2018/6/9 11:03,2018/6/9 11:15,567,xs113585
xs001435,318.4,2018/4/26 15:01,2018/4/26 15:15,568,xs151586
xs001436,454.95,2017/11/30 18:40,2017/11/30 18:50,569,xs1840588
xs001437,56.6,2018/6/18 23:30,2018/6/18 23:57,570,xs2330589
xs001438,46.53,2017/4/26 10:48,2017/5/1 22:34,571,xs104859
xs001439,924.12,2018/7/18 13:26,2018/7/18 13:35,572,xs1326590
xs001440,971.1,2018/7/25 17:11,2018/7/25 17:25,573,xs1711591
xs001441,497.62,2018/3/27 12:10,2018/3/29 3:28,574,xs1210592
xs001442,570.94,2018/4/8 18:44,2018/4/8 18:55,575,xs1844593
xs001443,415.97,2017/11/28 10:50,2017/11/28 11:31,576,xs1050594
xs001444,63.49,2017/4/10 14:29,2017/4/10 14:42,577,xs1429595
xs001445,80.77,2017/9/27 20:04,2017/9/27 20:14,578,xs204596
xs001446,20,2017/11/27 14:18,2017/11/27 14:32,579,xs1418598
xs001447,172.23,2017/6/30 12:57,2017/7/4 4:15,580,xs1257599
xs001448,64.09,2018/6/14 19:41,2018/6/14 20:02,581,xs19416
xs001449,8.47,2018/3/20 16:43,2018/3/20 16:56,582,xs164360
xs001450,241.73,2016/10/7 0:54,2016/10/8 3:56,583,xs054600
